Location,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm),Pressure (hPa),Storm Intensity,Storm Duration (hours),Lightning Activity,Outage Duration (hours),Outage Severity
Illinois,26.66393966836548,30.419732332265035,34.95495800253604,9.899365059078624,1047.5959581856928,Tropical Storm,31.514288491731566,33,21.25052483338416,Severe
New York,-3.424090123636895,37.97470909247452,139.4701629461584,343.7076665094266,958.8118544527804,None,18.74339337446856,44,0.0,Moderate
Illinois,21.495356921357153,98.58166451214841,130.1134682752093,225.27702404946342,1031.3924876218482,Hailstorm,6.524065293359019,64,2.418390050138508,Moderate
Ohio,4.12089229703669,84.85823267220223,2.730795465479785,262.0449837772287,1035.9212648643168,Category 3,3.2142832939156225,72,11.613605967498799,Moderate
California,34.225261829847604,52.281929861067944,19.285215878277462,280.8316684714896,961.8755584266443,Category 3,37.81644365992691,51,4.165010957425113,Moderate
North Carolina,13.42657396568167,59.91371969913908,74.4145659610601,365.8598085541327,978.3253471771947,Category 1,32.443715126512544,9,15.891276711001808,Severe
Ohio,44.70762908580679,85.88601285875565,69.1433271169774,415.66649180415646,1023.3660639013065,Category 2,19.76631478111696,93,2.0840250550200343,Moderate
Georgia,-4.9124759133569915,53.288222144169524,106.2586282552253,323.130472316118,1030.773027958253,None,43.01892648821072,42,0.0,Moderate
New York,32.91913245070872,28.542135122387588,13.456706407955105,281.9536104030006,985.3974122049665,Category 2,19.721124117244777,81,2.9053866652123936,Moderate
Texas,27.053595344818604,84.5600084698947,96.72829600456897,186.88462740635092,965.9929399679521,Category 2,34.09418263033841,80,1.077427983646876,Moderate
North Carolina,32.2124356824888,58.399524214807904,92.45548967018736,68.93910961597378,1014.8344476009238,Thunderstorm,43.63753320995006,69,23.092816149736613,Severe
North Carolina,6.9141387519750985,23.773833744743918,35.042939771706656,479.288840822432,1020.1968603243478,Category 2,40.35434201800528,10,23.910929004604444,Severe
California,17.062996916032034,55.502724806595786,81.35909464025993,230.9211461626538,1000.3607853895028,Thunderstorm,24.533029264299792,87,13.7765678852317,Severe
Michigan,33.80796858480396,47.18830425371729,33.33108104939729,283.10612224869664,964.4941067640016,Hailstorm,32.67054683744317,35,6.49598454874613,Moderate
North Carolina,2.7897732391470242,88.91582786935822,22.038454065090953,375.53656971820857,1034.4486744322612,Tropical Storm,19.855957282913714,96,21.95527784659912,Severe
Florida,2.431825823375865,21.344988822463307,85.97024019811057,34.205242489914575,1014.5265959066517,None,31.065464270117474,96,0.0,Moderate
New York,20.30780243122128,88.7688824003223,146.62114174508554,427.50550450186574,1036.9164248830834,Thunderstorm,12.362517040579002,17,20.653704496926238,Severe
New York,18.795996874142066,56.09899151292562,35.54000237576175,398.5128716712037,1043.2969074490084,Category 3,20.867621460938558,62,13.520509645049787,Severe
Florida,5.524435872711306,46.39279869830329,53.30042240327278,387.21429095492056,1030.5697855438068,Category 1,10.058195404888274,4,2.718149700608631,Moderate
Virginia,6.394160778865253,24.57704659626463,38.48598389850701,10.991353367204193,1045.8657414516335,None,1.8328777286183051,30,0.0,Moderate
Florida,5.281483976361102,73.07361663748114,39.96897324697421,263.2594257052071,1045.4257745745863,Category 1,28.24991282761787,15,21.62225511739107,Severe
Florida,32.43316340991682,93.41260381990364,60.6288201280021,27.13418536621842,1011.9344555390336,Category 3,41.492608576838286,65,21.144017491516276,Severe
New York,25.854547605935338,43.78396185093878,105.27832659759302,275.43628942364563,1022.8174101895505,Hailstorm,1.2277571819131925,8,10.991136731168007,Moderate
Illinois,35.7829450875639,31.74265006037501,5.820678604641771,359.22416312776124,1019.9408535306868,None,9.409427555006204,1,0.0,Moderate
New York,43.6510165572712,59.93802252992413,143.56862935283402,60.925125129211445,1012.1136195022157,Tropical Storm,22.08888284498016,36,15.814850163314349,Severe
Michigan,16.079036294959252,81.65673535904833,6.941981923387125,347.4415527386443,951.9355175830852,Category 1,31.963047208428158,83,19.560722809877074,Severe
California,-6.331836522700313,10.339092509547974,132.18797729168395,224.7664229926536,985.5906682085636,None,8.219001296154548,58,0.0,Moderate
Ohio,-7.354922927338051,66.82396927558864,134.15671481429985,405.77646533891,960.0078313711481,Category 3,2.7213517905899653,80,15.158867575166246,Severe
Illinois,6.261577159939051,63.68644006287678,78.6733781387285,266.79446969015055,980.0259110132178,Category 1,24.914338450890682,57,6.324754022231122,Moderate
Texas,41.2899524143848,38.6336967223744,20.549524292845117,168.06076791732437,956.8564806926097,Thunderstorm,39.29806622675082,88,7.037611992076449,Moderate
Ohio,18.776718023398118,50.62807032444733,84.77189558354158,165.9957817118543,1042.0031496651332,Hailstorm,1.691275647013022,82,17.65355207214714,Severe
California,4.948258384407104,32.226690174563885,94.29482398542746,448.743260003792,995.1329915655953,Category 1,16.769733617233243,7,19.460256606373715,Severe
Michigan,11.954173698106075,81.08971641566585,128.6638436710667,226.43579229256616,968.9364447675385,Hailstorm,31.84870765408009,51,3.6711093262905674,Moderate
Michigan,22.92273090725689,67.1081440029497,82.63430636543545,202.8769485882105,1008.4779231063952,Hailstorm,6.275616292918416,74,5.3078320973600395,Moderate
Texas,25.91223119758132,57.94404598350867,61.60640938550073,19.93681114895779,969.645093337262,Thunderstorm,11.325445290852326,76,16.65081603007954,Severe
Illinois,-1.5344269619402233,45.32735785760445,125.74367907811708,182.16230255770083,1030.4440321790426,None,25.70364690174077,76,0.0,Moderate
Virginia,43.736742209984676,36.22459474186589,147.14276960289286,424.8135274722124,980.5919109740252,Hailstorm,45.755121425482464,72,13.955735947233705,Severe
Florida,19.962472484053386,84.04628374390883,96.76548077368999,380.49382826630455,981.4900632864931,Thunderstorm,13.792445675700291,68,15.140743911079632,Severe
Illinois,-2.537142521424639,50.62669033902121,131.15805559542142,110.45660139829988,1036.995094391642,Category 1,23.401316218594097,81,18.852679747148635,Severe
Virginia,39.14993893403735,55.13026778575055,89.81026692435964,206.5283116067516,1005.9202884650235,Category 1,19.196681427092077,51,19.531489866488872,Severe
Michigan,-5.8948862906314154,56.874585748666746,103.46819871154585,98.28983804087443,1038.730210575551,Hailstorm,43.07504025744384,77,7.442213641013499,Moderate
New York,39.9254488247632,50.35302418884188,103.22506763233783,477.1084084173534,991.2888029865358,Thunderstorm,3.4507134734935505,33,13.44982476520994,Severe
California,44.811111095894034,33.04795836145814,105.7180480260398,299.0589392677678,984.3927696552078,Category 1,27.175084384356687,85,3.841050588303246,Moderate
Texas,28.523748953607715,20.83063962187468,48.152016589295044,377.1773962742743,1000.6202997266108,Hailstorm,40.61374556111731,47,20.36634888004362,Severe
California,32.37459715906944,18.868354045096662,86.34920944075685,356.9043248383895,956.1491671202909,None,47.4296436990044,96,0.0,Moderate
Georgia,8.551656005711752,78.17162710066198,89.1203375960693,436.84468169504174,965.4200771209321,Tropical Storm,33.53882388104675,23,7.888631536987498,Moderate
Georgia,41.786726900366354,30.117504007136024,47.260744006984794,474.6638892727297,971.9521635726318,Category 2,18.236902831993177,92,4.694264770706978,Moderate
Illinois,19.13426813596022,15.010553345857803,52.477855155549555,16.223086887862227,1031.6677282686462,None,19.767568921629305,12,0.0,Moderate
Michigan,30.28136456286552,81.77656660262974,114.33701475250722,487.65058994997617,1023.3798756910761,None,16.88074654765267,49,0.0,Moderate
Michigan,40.82592437512037,23.86554875745832,87.40857609258737,435.2712315529398,969.3307278783943,Category 2,28.973428790733763,90,3.1028463091972354,Moderate
Florida,43.63489867865296,66.26314825600187,22.38167219447529,191.47370434904815,977.6747564373526,Category 3,35.491476994476045,64,16.6536814262738,Severe
Florida,35.82623961281709,40.477894430307686,125.64554830243084,418.53462127853527,1044.4261863467127,Hailstorm,39.33444305226868,70,16.596907223785365,Severe
Florida,6.665962884011652,21.38322310221785,132.46714306114796,368.27899116547474,958.5802962226024,Category 2,19.99646926479225,3,15.121710364027365,Severe
New York,43.16011341036453,47.30328813289239,69.92117219367212,396.5571883448459,1004.745509814806,Tropical Storm,34.40200810843388,63,21.16089154285117,Severe
Ohio,24.54657421839645,11.332797501936263,31.33611480343904,110.34551641952767,1002.2006992014499,Hailstorm,43.978684417429264,73,9.700455932770032,Moderate
North Carolina,41.18533619935779,85.69404842613042,142.1409743107358,324.28185096783267,1022.5707817157689,Category 2,44.199590133633855,98,21.752200400365282,Severe
Ohio,27.18577641978935,56.21481652076715,132.34043467793643,12.962947149645409,976.1435376353503,Category 2,33.79339213030284,38,1.8492834834610095,Moderate
California,6.898142901624627,22.524400981716564,36.65726195127578,424.1145662764244,1043.4772650797904,Tropical Storm,30.571305255001732,62,3.5934107221923735,Moderate
Ohio,10.351348827854878,31.328228655008623,14.339060445404611,475.5214862378945,991.0582881628695,Thunderstorm,25.513251625200326,57,10.480727937924197,Moderate
New York,20.275947740661728,50.3177672924674,66.09804113236602,331.06172031764396,978.5719607234205,Category 2,8.793488072742171,15,14.66183942983719,Severe
California,33.45081628579351,26.99824445339938,101.45954797406094,256.3348265880011,983.6869416845865,None,5.934223325060087,90,0.0,Moderate
Ohio,7.48904032371842,34.173924535097726,26.308287782991606,362.8655446815356,984.8722348800286,Category 3,23.314128325890252,83,14.050992842758074,Severe
New York,21.885214137380565,58.094700781173685,76.9818987647622,163.18064411230847,969.892841366528,None,7.653319497958048,61,0.0,Moderate
North Carolina,9.009374646702085,84.93481117345469,63.8123241408775,313.193897906269,1042.805391980776,Category 2,27.695996432128126,9,21.40437657967207,Severe
Ohio,34.867317254930896,46.16557171209287,133.58267231541984,359.4864696532221,967.4875184609334,Category 2,30.993731054458472,61,13.26554560838081,Severe
New York,15.670045157237276,74.52777461981934,64.43499492106929,71.34039074059379,1038.283263433937,Tropical Storm,25.229548680961955,32,14.521559889000976,Severe
Florida,-5.780244523091312,88.90157921145835,80.06645906025564,70.03400274829619,990.4929219940427,Tropical Storm,1.748482200605455,70,22.749301655642316,Severe
Michigan,-0.8671113185154997,29.46708462665458,143.29292940027335,358.0690888571534,976.9276483510752,Hailstorm,2.770942022511944,41,18.575933613055653,Severe
Florida,-6.639243280920224,82.6472773361944,44.95376488118469,215.89124708274798,969.8508952838662,Category 3,5.440376864711302,43,11.08028512137561,Moderate
Michigan,17.46166203078789,78.16619784979247,43.348639791291205,444.60074923045,1000.434232990827,Category 1,7.374998639440273,45,11.968231143988445,Moderate
Texas,-4.1514486458475055,42.12435681533215,119.93926199130641,155.9694410784188,1016.9258542989567,Tropical Storm,47.51436546092799,85,15.902248976866174,Severe
Texas,-3.7223016879702344,99.05679635507803,41.6308479215953,21.215368624322274,1039.8221030460481,Category 1,16.535760809429878,80,5.604581982961801,Moderate
Texas,41.75765430211074,33.631513429236136,124.77988051098075,324.9380146157598,1015.2446583710134,Category 3,14.014721934781736,72,3.0389693313648207,Moderate
North Carolina,37.996028969683046,32.932293942852596,14.330341404246743,342.1196133012903,998.366249027277,Category 2,2.508798511882995,73,8.158439866749223,Moderate
Florida,14.864762824625128,79.5033248187878,16.68918709642026,276.79580448935513,953.3476064578226,Hailstorm,30.495378752908636,99,18.9028043525333,Severe
Michigan,44.21929264676132,49.11915862459758,135.19850612441576,341.666322847299,1041.542690567562,Category 2,31.305157686301474,94,6.918447371708874,Moderate
New York,-9.989740950613529,39.771549530293896,81.1218423723653,261.8771722371975,1040.236924298244,None,8.421537099775904,30,0.0,Moderate
California,23.76887009503666,26.079652480519265,107.82214000413582,346.3164080495228,987.8716967320825,Hailstorm,44.12359396438143,4,6.037519764631986,Moderate
New York,23.90354975545285,78.87991878410897,33.79333377938165,21.968703277597257,952.9034662675613,Category 1,38.42369023656611,17,16.616376976131246,Severe
California,15.15936807284385,80.76896255224693,24.941155257316243,184.19868511051075,1023.3369551507603,None,11.055327206760387,5,0.0,Moderate
Georgia,11.832138511386106,60.99076029071264,125.24313933489601,105.40845897684231,1029.1680876857133,Category 3,23.320787083993793,49,16.831244937818035,Severe
New York,15.046072451433417,96.15822518722356,53.79351105348732,49.66306930581366,1004.2465829555347,Category 3,22.002761097544795,27,8.405036821648787,Moderate
Ohio,12.822823984382428,38.634694338038884,68.25489286829917,117.04631808303596,990.2874985262821,Tropical Storm,16.728981328431395,23,21.719690919465247,Severe
Ohio,30.17708626152647,29.765714093140346,4.195784591303847,95.65530901589409,1035.1132837803,Category 1,39.24646621562943,68,11.390718218547345,Moderate
Illinois,-2.5554510764693763,70.97200920410157,57.882110128944966,486.5656941807986,969.2516416686757,Hailstorm,5.244695309815247,27,12.815399734319703,Severe
Florida,0.8701571325121584,78.25677767197342,115.56567121874676,143.27295885923135,993.955818921582,Tropical Storm,19.93508351173405,57,22.822583448048924,Severe
California,-0.07149743841670286,30.241537349664014,123.1912765929254,115.47948507357975,952.4486110718691,Category 1,20.545494266362418,66,23.523377162734437,Severe
California,4.43588218166955,16.89496878350019,104.81321833238127,417.4372531344964,966.4010527977487,None,22.498829021480624,17,0.0,Moderate
Florida,18.889213032987083,82.94648379277348,103.82696003156133,209.55810863441948,1044.083123467801,Tropical Storm,41.344799572734175,3,22.730703429243196,Severe
North Carolina,-3.8835188963979697,97.88517762814112,75.93588998957368,210.73272422465456,1007.8083250364757,Tropical Storm,10.472009769672061,48,13.454669885830196,Severe
Illinois,37.749311242957724,68.02050574650559,80.74939938897346,221.7952331900759,1030.559232952782,Category 3,4.940312328589092,31,8.06750774803575,Moderate
North Carolina,6.354884221965978,35.00802101295047,111.39476202197152,208.2672530603073,998.6500414102713,Category 3,29.654806215413185,95,8.24713568723045,Moderate
North Carolina,-1.0604106892210687,99.70053476975129,37.09526982415843,163.28272747942418,1033.482709800854,Category 2,8.344054798946264,82,13.855633567293946,Severe
North Carolina,27.15917202790338,90.39399726403697,34.7275602369084,143.1697212773949,1003.8950510841319,Category 2,3.596740121021748,92,14.915830775069564,Severe
Florida,-7.90525346703744,56.20425816522645,142.48872358710818,440.9798382427206,950.4537713410986,Category 3,20.479162587410567,96,11.111192608154225,Moderate
North Carolina,24.09827106807903,84.27891563576503,4.153483013816306,80.8536730676781,1039.9699007030829,Category 3,10.543028681190766,65,21.32674412077241,Severe
